"Office is very unprofessional, they schedule 10 people for appt at same time, you get there on time for appt at one, and the staff goes to lunch at that time, very rude, you wait anywhere from 2 to 3 Hrs just to see the Dr for 5 minutes. Only go to this Dr. if you have half a day to spend waiting, in a hallway. No respect for your time at all. I have been to see him 3 times, today I walked out, appt was st 1:30 at 2:30 they still haven't seen their 12:30 appt yet. They have 0 respect for you.",Male
"How do you thank some one for saving your life. Thank you Dr. kabas
",Male
"Dr. Kabas was filling in for another Dr. at Greenville memorial hospital when I had to be transferred from Greer Memorial via ambulance Sept.18th 2015. After several test and a heart cath, It was discovered that I had 5 blockages, 4 major and had to have quadruple bypass, On Sept.21st 2015 Dr. Kabis did the surgery. It is now Feb.2016 and I am getting ready to have my 54th birthday thanks to Dr.Kabis  and his staff. This man saved my life, and words cannot express my Thanks to him. Great Dr.",Male
Saved my life. So very thankful.,Male
This Dr almost killed me! Diabetic ketoacidosis. Was left in er room for 3 hours with no treatment. Was rude to my family! I do NOT recommend this Dr to anyone!,Female
"Very knowledgeable, listen to his patients, takes his time and never rush",Male
"Horrible Dr. He was good at first until I told him I couldn't afford the medical marijuana due to not working. He said  oh well, not my problem, your not getting pain meds.",Male
"Dr. Kabazie is one of the finest Doctors in Pennsylvania he takes them time to explain every Step,  he diagnosed my condition right away and took the appropriate steps to correct the problem, he is professional and kind. All i can say about the other people giving him 1 stars are that they must just be looking for Narcotics for there rabbits.",Male
Dr Kabzie is a condescending and rude doctor. His bed side manners need serious work. I felt like another number when I saw him. Will not revisit. ,Male
Rude and treats every patient he sees like they are going to abuse medicine if he prescribed it. I have talked to four other patients that day they will never go to him again. ,Male
"This Dr had decided that he would not be taking me on as a patient before he even met me. I am a young professional who WAS NOT LOOKING FOR DISABILITY and was only their for his opinion. He was, however, willing to accept me as a patient if I agreed to a surgery procedure. Also, I saw and was interviewed by a (very nice) resident BUT WAS NEVER ASKED IF I WAS OK WITH IT!",Male
"Never met him, he wouldn,t allow it, He thought this was funny.  We talked on the phone at 4pm, thursday, Sept 8th.  I told him what happened with my visit to the Bloomfield Pain clinic with Ryan Flannery.  I waited an hour in exam room before another Dr. came in and asked ?'s he left.  Than Ryan and Molly came in and said I was banned from all AGH clinics.  Was a mistake that I was scheduled.  I asked for my co-pay back and received it. You are very unprofessional. Kudos to the $$$ you make.",Male
Horrible made me cry from the minute he walked in the room accusing me of taking my pills inappropriately me. Made me feel like a junky and didn't seem like he wanted to help me!,Male
I have had more than 1 kidney Dr. Dr kabbani is the a solute best knows what he is doing. Explains things and LISTENS TO YOU. .EXCELLENT JOB,Male
"Dr. Ahmed Kabbani has such a down to earth disposition. He asks questions and is patient to receive my answers and he is intuitive.  I appreciate that he is proactive and likes to address symptoms immediately. 
Thank you Dr. K",Male
"Dr. Kabanni has exceptional beside manner, the care he provides for his patients is above and beyond. Thank you very much sir.",Male
